iid	title	uri
0758272820	Spark	http://dbpedia.org/resource/Spark_(cellular_automaton)
0758276605	Forces.*of.*Nature	http://dbpedia.org/resource/Forces_of_Nature_(book)
0758281005	The.*Affair	http://dbpedia.org/resource/The_Affair_(Child_novel)
0758281005	The.*Affair	http://dbpedia.org/resource/The_Affair_(Snow_novel)
0758274661	Hate.*List	http://dbpedia.org/resource/Hate_List
0758292244	Summer.*Days	http://dbpedia.org/resource/Summer_Days
0758906315	Babylon.*Religion	http://dbpedia.org/resource/Babylon_Mystery_Religion
0759204292	Approaching.*Oblivion	http://dbpedia.org/resource/Approaching_Oblivion
0759230188	Stalking.*the.*Nightmare	http://dbpedia.org/resource/Stalking_the_Nightmare
0759239630	Live.*Girls	http://dbpedia.org/resource/Lives_of_Girls_and_Women
0759268029	The.*Gamester	http://dbpedia.org/resource/The_Gamester_(novel)
075961105X	American.*Survival	http://dbpedia.org/resource/PT_109:_An_American_Epic_of_War,_Survival,_and_the_Destiny_of_John_F._Kennedy
0759946035	Out.*of.*Time	http://dbpedia.org/resource/Out_of_Time_(Cooney_novel)
0760308462	German.*Soldier.*in.*World.*War.*II	http://dbpedia.org/resource/The_Last_Battle_(Harding_book)
0760748845	The.*Stones.*of.*Summer	http://dbpedia.org/resource/The_Stones_of_Summer
0761107568	The.*Wish.*List	http://dbpedia.org/resource/The_Wish_List_(novel)
0761147489	I.*Will.*Teach.*You.*To.*Be.*Rich	http://dbpedia.org/resource/I_Will_Teach_You_to_Be_Rich
076117219X	Go	http://dbpedia.org/resource/Go_(Holmes_novel)
076117219X	Go	http://dbpedia.org/resource/Go_(Kaneshiro_novel)
0761177450	History.*Decoded\:.*The.*10.*Greatest.*Conspiracies.*of.*All.*Time	http://dbpedia.org/resource/History_Decoded:_The_10_Greatest_Conspiracies_of_All_Time
076135686X	Draw.*the.*Dark	http://dbpedia.org/resource/The_Drawing_of_the_Dark
0761358560	The.*Bramble	http://dbpedia.org/resource/The_Expedition_of_Humphry_Clinker
0761349626	Breathe\:.*A.*Ghost.*Story	http://dbpedia.org/resource/Breathe:_A_Ghost_Story
0761452230	Hero.*Cat	http://dbpedia.org/resource/G.I._Joe:_A_Real_American_Hero_(Marvel_Comics)
0761455353	Lost	http://dbpedia.org/resource/Lost_(Maguire_novel)
0761455353	Lost	http://dbpedia.org/resource/Lost_(Robotham_novel)
0761455159	Stolen	http://dbpedia.org/resource/Stolen_(Armstrong_novel)
0761455159	Stolen	http://dbpedia.org/resource/Stolen_(Christopher_novel)
0761455515	The.*Twelve.*Days.*of.*Christmas	http://dbpedia.org/resource/The_Twelve_Days_of_Christmas_(Correspondence)
0761455582	Tutankhamun	http://dbpedia.org/resource/Tutankhamun_and_the_Daughter_of_Ra
0761456066	Throwing.*Like.*a.*Girl	http://dbpedia.org/resource/Throwing_Like_a_Girl
0761456333	Mother's.*Day.*Surprise	http://dbpedia.org/resource/Mother's_Day_Surprise
0761458042	How.*to.*Hug	http://dbpedia.org/resource/How_to_Avoid_Huge_Ships
0761458247	Mary.*Had.*a.*Little.*Lamb	http://dbpedia.org/resource/Mary_Had_a_Little_Lamb
076145814X	The.*Pink.*Party	http://dbpedia.org/resource/The_Pink_Swastika
0761457046	Little.*Red.*Riding.*Hood	http://dbpedia.org/resource/Little_Red_Riding_Hood
0761457046	Little.*Red.*Riding.*Hood	http://dbpedia.org/resource/Little_Red_Riding_Hood_(Pinkney_book)
0761461841	The.*Reader	http://dbpedia.org/resource/The_Reader
0761463313	Runaway	http://dbpedia.org/resource/Runaway_(book)
0761462201	Losing.*It	http://dbpedia.org/resource/Losing_It_(book)
0761462201	Losing.*It	http://dbpedia.org/resource/Losing_It
0761462724	Torn	http://dbpedia.org/resource/Torn_(Hocking_novel)
0761463305	The.*Birdcatcher	http://dbpedia.org/resource/The_Birdcatcher
0761462007	A.*Dog's.*Life	http://dbpedia.org/resource/A_Dog's_Life:_The_Autobiography_of_a_Stray
0761526463	The.*Real.*Lincoln\:.*A.*New.*Look.*at.*Abraham.*Lincoln,.*His.*Agenda,.*and.*an.*Unnecessary.*War	http://dbpedia.org/resource/The_Real_Lincoln
0761536434	The.*Ultimate.*History.*of.*Video.*Games\:.*From.*Pong.*to.*Pokemon\-\-The.*Story.*Behind.*the.*Craze.*That.*Touched.*Our.*Lives.*and.*Changed.*the.*World	http://dbpedia.org/resource/The_Ultimate_History_of_Video_Games
0761832211	The.*Capitalist.*Manifesto	http://dbpedia.org/resource/The_Capitalist_Manifesto
0762412364	Who.*Stole.*My.*Cheese\?	http://dbpedia.org/resource/Who_Moved_My_Cheese%3F
0762414197	Robinson.*Crusoe	http://dbpedia.org/resource/Robinson_Crusoe
0762414553	Mark.*Wilson's.*Complete.*Course.*in.*Magic	http://dbpedia.org/resource/Mark_Wilson's_Complete_Course_In_Magic
0762431067	Skinny.*Bitch.*in.*the.*Kitch\:.*Kick\-Ass.*Recipes.*for.*Hungry.*Girls.*Who.*Want.*to.*Stop.*Cooking.*Crap.*\(and.*Start.*Looking.*Hot\!\)	http://dbpedia.org/resource/Skinny_Bitch
0762433132	Creepers	http://dbpedia.org/resource/Creepers_(novel)
0762437383	Contagion	http://dbpedia.org/resource/Outbreak_(novel)
0762779276	Mitt.*Romney\:.*An.*Inside.*Look.*At.*The.*Man.*And.*His.*Politics	http://dbpedia.org/resource/Mitt_Romney:_An_Inside_Look_at_the_Man_and_His_Politics
0762791888	Doctor.*Who\:.*A.*History	http://dbpedia.org/resource/Unnatural_History_(novel)
0762791365	Radical\:.*My.*Journey.*Out.*Of.*Islamist.*Extremism	http://dbpedia.org/resource/Radical:_My_Journey_out_of_Islamist_Extremism
0763615781	Good.*Masters\!.*Sweet.*Ladies\!.*Voices.*from.*a.*Medieval.*Village	http://dbpedia.org/resource/Good_Masters!_Sweet_Ladies!
0763609978	Fairy.*Tales	http://dbpedia.org/resource/Fairy_Tales_(Terry_Jones_book)
0763609978	Fairy.*Tales	http://dbpedia.org/resource/Fairy_Tales_(Cummings_book)
0763609978	Fairy.*Tales	http://dbpedia.org/resource/Fairy_Tales_(Jones_book)
0763609978	Fairy.*Tales	http://dbpedia.org/resource/Fairy_Tales_(Mother_Gong_album)
0763616672	Hands.*Can	http://dbpedia.org/resource/Black_Hands,_White_Sails
0763619612	The.*Dot	http://dbpedia.org/resource/The_Dot
0763619612	The.*Dot	http://dbpedia.org/resource/The_Dot_(Toyism)
0763622567	The.*Silly.*Book	http://dbpedia.org/resource/The_Silly_Book
0763621552	Vegan.*Virgin.*Valentine	http://dbpedia.org/resource/Vegan_Virgin_Valentine
0763622621	Library.*Lion	http://dbpedia.org/resource/Library_Lion
0763624462	Noah's.*Ark	http://dbpedia.org/resource/Noah's_Ark_(book)
0763624462	Noah's.*Ark	http://dbpedia.org/resource/Noah's_Ark_(Pinkney_book)
0763624462	Noah's.*Ark	http://dbpedia.org/resource/Noah's_Ark_(Spier_book)
0763626384	Egyptology\:.*Search.*for.*the.*Tomb.*of.*Osiris	http://dbpedia.org/resource/Egyptology:_Search_for_the_Tomb_of_Osiris
0763627496	Keeper	http://dbpedia.org/resource/Keeper_(Appelt_novel)
0763627496	Keeper	http://dbpedia.org/resource/Keeper_(Peet_novel)
0763630128	The.*Jade.*Dragon	http://dbpedia.org/resource/Michael_Vey:_Hunt_for_Jade_Dragon
0763631604	Beauty.*and.*the.*Beast	http://dbpedia.org/resource/Beauty:_A_Retelling_of_the_Story_of_Beauty_and_the_Beast
0763631442	Forged.*in.*the.*Fire	http://dbpedia.org/resource/Forged_in_the_Fire
0763632074	Shark.*Girl	http://dbpedia.org/resource/Shark_Girl_(novel)
0763636371	Fearless	http://dbpedia.org/resource/Fearless_(Angel_novel)
0763636371	Fearless	http://dbpedia.org/resource/Fearless_(Lott_novel)
0763634883	Tamar\:.*A.*Novel.*of.*Espionage,.*Passion,.*and.*Betrayal	http://dbpedia.org/resource/Tamar_(novel)
0763636746	The.*Night.*Fairy	http://dbpedia.org/resource/The_Nightingale_(fairy_tale)
076363932X	The.*Savage	http://dbpedia.org/resource/The_Savage_(Almond_novel)
0763639125	Roadwork	http://dbpedia.org/resource/Roadwork
0763641685	Interrupting.*Chicken	http://dbpedia.org/resource/Interrupting_Chicken
0763642029	Philippa.*Fisher.*and.*the.*Dream\-Maker's.*Daughter	http://dbpedia.org/resource/Philippa_Fisher_and_the_Dream-Maker's_Daughter
0763641812	Toby.*Alone	http://dbpedia.org/resource/Toby_Alone
0763644102	The.*Magician's.*Elephant	http://dbpedia.org/resource/The_Magician's_Elephant
0763647608	Butterfly	http://dbpedia.org/resource/Butterfly_(Hartnett_novel)
0763649082	Surfacing	http://dbpedia.org/resource/Surfacing_(novel)
076365339X	The.*Midnight.*Zoo	http://dbpedia.org/resource/The_Midnight_Zoo
0763655988	I.*Want.*My.*Hat.*Back	http://dbpedia.org/resource/I_Want_My_Hat_Back
0763653349	Bluefish	http://dbpedia.org/resource/One_Fish,_Two_Fish,_Crawfish,_Bluefish
0763656798	Angel.*Fire	http://dbpedia.org/resource/Angel_Fire_(Miscione_novel)
0763655996	This.*Is.*Not.*My.*Hat	http://dbpedia.org/resource/This_is_Not_My_Hat
0763660094	Black.*Spring	http://dbpedia.org/resource/Black_Spring_(short_story_collection)
0763659576	Chitty.*Chitty.*Bang.*Bang.*Flies.*Again	http://dbpedia.org/resource/Chitty_Chitty_Bang_Bang_Flies_Again
0763661694	The.*Boy.*Who.*Swam.*with.*Piranhas	http://dbpedia.org/resource/The_Boy_Who_Swam_with_Piranhas
0763662585	More.*Than.*This	http://dbpedia.org/resource/More_Than_This_(novel)
0763663999	The.*Golden.*Day	http://dbpedia.org/resource/The_Golden_Day
0763667358	The.*Children.*of.*the.*King	http://dbpedia.org/resource/The_Children_of_the_King
0764112589	The.*New.*Food.*Lover's.*Companion	http://dbpedia.org/resource/Food_Lover's_Companion
0764135775	The.*New.*Food.*Lover's.*Companion	http://dbpedia.org/resource/Food_Lover's_Companion
0764157019	1001.*Movies.*You.*Must.*See.*Before.*You.*Die	http://dbpedia.org/resource/1001_Movies_You_Must_See_Before_You_Die
0764200089	Under.*God	http://dbpedia.org/resource/Under_God_(book)
0764200577	A.*Stitch.*in.*Time	http://dbpedia.org/resource/A_Stitch_in_Time_(Lively_novel)
0764200577	A.*Stitch.*in.*Time	http://dbpedia.org/resource/A_Stitch_in_Time_(Robinson_novel)
0764200054	Every.*Secret.*Thing	http://dbpedia.org/resource/Every_Secret_Thing_(novel)
0764203460	In.*High.*Places	http://dbpedia.org/resource/In_High_Places_(Harry_Turtledove_novel)
0764203460	In.*High.*Places	http://dbpedia.org/resource/In_High_Places_(Hailey_novel)
0764203460	In.*High.*Places	http://dbpedia.org/resource/In_High_Places_(Turtledove_novel)
0764203215	Serendipity	http://dbpedia.org/resource/Serendipity_(book_series)
0764204904	Talk.*of.*the.*Town	http://dbpedia.org/resource/Talk_of_the_Town_(magazine)
0764205617	Hunter's.*Moon	http://dbpedia.org/resource/Hunter's_Moon_(Finch_novel)
0764205617	Hunter's.*Moon	http://dbpedia.org/resource/Hunter's_Moon
0764205617	Hunter's.*Moon	http://dbpedia.org/resource/Hunter's_Moon_(Doctor_Who)
0764206079	Nightmare	http://dbpedia.org/resource/Nightmare_(Brock_novel)
0764206079	Nightmare	http://dbpedia.org/resource/Nightmare_(Topčić_novel)
0764207962	The.*Messenger	http://dbpedia.org/resource/The_Messenger_(Silva_novel)
0764207962	The.*Messenger	http://dbpedia.org/resource/The_Messenger_(Zusak_novel)
0764207512	Masquerade	http://dbpedia.org/resource/Masquerade_(book)
0764208098	Promises.*to.*Keep	http://dbpedia.org/resource/Promises_to_Keep_(Biden_book)
0764209574	Truth.*Be.*Told	http://dbpedia.org/resource/Are_You_Sleeping_(novel)
0764210246	Into.*the.*Whirlwind	http://dbpedia.org/resource/Journey_into_the_Whirlwind
0764210890	Full.*Disclosure	http://dbpedia.org/resource/Full_Disclosure_(book)
0764211609	For.*Such.*a.*Time	http://dbpedia.org/resource/For_Such_a_Time
0764221558	The.*Truth.*Teller	http://dbpedia.org/resource/The_Truth-Teller's_Tale
0764223100	Dear.*Enemy	http://dbpedia.org/resource/Dear_Enemy_(novel)
0764226770	Coming.*Home	http://dbpedia.org/resource/Coming_Home_(Cohen_novel)
0764226770	Coming.*Home	http://dbpedia.org/resource/Coming_Home_(McDevitt_novel)
0764226770	Coming.*Home	http://dbpedia.org/resource/Coming_Home_(Jack_McDevitt)
0764228226	The.*Quilt	http://dbpedia.org/resource/The_Coffin_Quilt
0764228242	Silent.*Star	http://dbpedia.org/resource/Silent_Star
076422817X	The.*Assignment	http://dbpedia.org/resource/The_Assignment_(novella)
0764574817	Reversing\:.*Secrets.*of.*Reverse.*Engineering	http://dbpedia.org/resource/Reversing:_Secrets_of_Reverse_Engineering
0764953885	The.*Addams.*Family\:.*an.*Evilution	http://dbpedia.org/resource/The_Addams_Family:_An_Evilution
0764958852	The.*Evil.*Garden	http://dbpedia.org/resource/The_Devil's_Garden_(novel)
0765300362	Rulers.*of.*the.*Darkness	http://dbpedia.org/resource/Rulers_of_the_Darkness
0765300648	Goliath	http://dbpedia.org/resource/Goliath_(Westerfeld_novel)
0765300648	Goliath	http://dbpedia.org/resource/Goliath_(Alten_novel)
0765300648	Goliath	http://dbpedia.org/resource/Goliath_(Onyebuchi_novel)
0765300648	Goliath	http://dbpedia.org/resource/Goliath_(graphic_novel)
0765300966	Eifelheim	http://dbpedia.org/resource/Eifelheim
0765302195	The.*Outstretched.*Shadow	http://dbpedia.org/resource/The_Outstretched_Shadow
0765301679	Ringworld's.*Children	http://dbpedia.org/resource/Ringworld's_Children
076530094X	GermLine	http://dbpedia.org/resource/Germ_line_theory
0765303027	Dark.*Light	http://dbpedia.org/resource/Dark_Light_(Ken_MacLeod_novel)
0765302942	Latro.*in.*the.*Mist	http://dbpedia.org/resource/Soldier_of_the_Mist
0765303302	The.*Armies.*of.*Memory	http://dbpedia.org/resource/The_Armies_of_Memory
0765303434	Shikar	http://dbpedia.org/resource/Shikari_in_Galveston
0765303698	Transcension	http://dbpedia.org/resource/Transcension
076530239X	Against.*All.*Enemies	http://dbpedia.org/resource/Against_All_Enemies
0765302624	Blind.*Lake	http://dbpedia.org/resource/Blind_Lake
0765304066	Cube.*Route	http://dbpedia.org/resource/Cube_Route
0765304082	Pet.*Peeve.*\(Xanth\)	http://dbpedia.org/resource/Pet_Peeve_(novel)
0765302853	Once	http://dbpedia.org/resource/Once_(Morris_Gleitzman_novel)
0765304333	Archform\:.*Beauty	http://dbpedia.org/resource/Archform:_Beauty
0765304368	Down.*and.*Out.*in.*the.*Magic.*Kingdom	http://dbpedia.org/resource/Down_and_Out_in_the_Magic_Kingdom
0765305038	Newton's.*Wake\:.*A.*Space.*Opera	http://dbpedia.org/resource/Newton's_Wake:_A_Space_Opera
0765305488	Cat.*and.*Mouse	http://dbpedia.org/resource/Cat_and_Mouse_(novella)
0765306557	Understudy	http://dbpedia.org/resource/The_Understudy_(novel)
0765306182	The.*Space.*Opera.*Renaissance	http://dbpedia.org/resource/The_Space_Opera_Renaissance
0765305704	The.*Plot.*to.*Save.*Socrates	http://dbpedia.org/resource/The_Plot_to_Save_Socrates
0765307170	The.*Green.*and.*the.*Gray	http://dbpedia.org/resource/The_Green_and_the_Gray
0765307685	Alone.*with.*the.*Horrors\:.*The.*Great.*Short.*Fiction.*of.*Ramsey.*Campbell.*1961\-1991	http://dbpedia.org/resource/Alone_with_the_Horrors:_The_Great_Short_Fiction_of_Ramsey_Campbell_1961–1991
0765305631	Hawkes.*Harbor	http://dbpedia.org/resource/Hawkes_Harbor
0765307596	Eastern.*Standard.*Tribe	http://dbpedia.org/resource/Eastern_Standard_Tribe
0765308606	The.*Well.*of.*Stars	http://dbpedia.org/resource/The_Well_of_Stars
0765308029	The.*Ethos.*Effect	http://dbpedia.org/resource/The_Ethos_Effect
0765308738	First.*Meetings.*in.*the.*Enderverse	http://dbpedia.org/resource/First_Meetings
0765308630	The.*Draco.*Tavern	http://dbpedia.org/resource/The_Draco_Tavern
0765309750	Skin.*Deep	http://dbpedia.org/resource/Skin_Deep_(webcomic)
0765309416	The.*Android's.*Dream	http://dbpedia.org/resource/The_Android's_Dream
0765309408	Old.*Man's.*War	http://dbpedia.org/resource/Old_Man's_War
0765310546	Sagas.*of.*Conan	http://dbpedia.org/resource/Sagas_of_Conan
076530872X	Now.*You.*See.*It.*..*..*.	http://dbpedia.org/resource/Now_You_See_It_(Cathy_Davidson_book)
0765311798	Glass.*Soup	http://dbpedia.org/resource/Glass_Soup
0765312182	Blindsight	http://dbpedia.org/resource/Blindsight_(Cook_novel)
0765312182	Blindsight	http://dbpedia.org/resource/Blindsight_(Watts_novel)
0765311429	War.*of.*the.*Worlds\:.*New.*Millennium	http://dbpedia.org/resource/War_of_the_Worlds:_New_Millennium
0765312026	Starwater.*Strains	http://dbpedia.org/resource/Starwater_Strains
0765311283	Flash	http://dbpedia.org/resource/Flash_(Modesitt_novel)
0765312999	The.*Overnight	http://dbpedia.org/resource/The_Complete_TurtleTrader
0765312271	Crystal.*Rain	http://dbpedia.org/resource/Crystal_Rain
076531293X	Sandworms.*of.*Dune	http://dbpedia.org/resource/Sandworms_of_Dune
0765312662	Building.*Harlequin's.*Moon	http://dbpedia.org/resource/Building_Harlequin's_Moon
0765313324	The.*Execution.*Channel	http://dbpedia.org/resource/The_Execution_Channel
0765312670	Counting.*Heads	http://dbpedia.org/resource/Counting_Heads
076531424X	Invasive.*Procedures	http://dbpedia.org/resource/Invasive_Procedures_(novel)
0765313898	The.*Grays	http://dbpedia.org/resource/Bannertail
0765314649	The.*Eternity.*Artifact	http://dbpedia.org/resource/The_Eternity_Artifact
0765314630	The.*Testament	http://dbpedia.org/resource/The_Testament_(Van_Lustbader_novel)
0765314630	The.*Testament	http://dbpedia.org/resource/The_Testament_(Grisham_novel)
0765314630	The.*Testament	http://dbpedia.org/resource/The_Testament_(Lustbader_novel)
0765314630	The.*Testament	http://dbpedia.org/resource/The_Testament_(Wiesel_novel)
0765314886	The.*Sky.*People	http://dbpedia.org/resource/The_Sky_People
076531455X	The.*Children.*of.*the.*Company	http://dbpedia.org/resource/The_Children_of_the_Company
0765314894	In.*the.*Courts.*of.*the.*Crimson.*Kings	http://dbpedia.org/resource/In_the_Courts_of_the_Crimson_Kings
0765312956	The.*Road.*to.*Dune	http://dbpedia.org/resource/The_Road_to_Dune
0765315858	Venus.*Envy	http://dbpedia.org/resource/Venus_Envy_(novel)
0765315971	The.*Silver.*Ship.*and.*the.*Sea	http://dbpedia.org/resource/The_Silver_Ship_and_the_Sea
0765314800	Wolf's.*Blood	http://dbpedia.org/resource/Wolf's_Blood
0765316498	Mad.*Dogs	http://dbpedia.org/resource/Mad_Dogs
0765315777	Outsourced	http://dbpedia.org/resource/The_Outsourced_Self
0765316676	The.*Hard.*Way	http://dbpedia.org/resource/The_Hard_Way_(novel)
0765316048	Horizons	http://dbpedia.org/resource/Horizons_(ballet)
0765317206	The.*Elysium.*Commission	http://dbpedia.org/resource/The_Elysium_Commission
0765316935	The.*Man.*Whose.*Teeth.*Were.*All.*Exactly.*Alike	http://dbpedia.org/resource/The_Man_Whose_Teeth_Were_All_Exactly_Alike
0765317184	Falling	http://dbpedia.org/resource/Falling_(Howard_novel)
0765317184	Falling	http://dbpedia.org/resource/Falling_(Provoost_novel)
0765316110	Empire	http://dbpedia.org/resource/Empire_(2012_TV_series)
0765316110	Empire	http://dbpedia.org/resource/Empire_(Hardt_and_Negri_book)
0765316110	Empire	http://dbpedia.org/resource/Empire_(Card_novel)
0765316110	Empire	http://dbpedia.org/resource/Empire_(H._Beam_Piper_book)
0765316110	Empire	http://dbpedia.org/resource/Empire_(Saylor_novel)
0765316110	Empire	http://dbpedia.org/resource/Empire_(Vidal_novel)
0765316110	Empire	http://dbpedia.org/resource/Empire_(graphic_novel)
0765316110	Empire	http://dbpedia.org/resource/Empire_(Negri_and_Hardt_book)
076531312X	Variable.*Star	http://dbpedia.org/resource/Variable_Star
0765318016	The.*Shadow.*of.*Reichenbach.*Falls	http://dbpedia.org/resource/The_Shadow_of_Reichenbach_Falls
0765316315	The.*Ice.*Dragon	http://dbpedia.org/resource/The_Ice_Dragon
0765317419	Postsingular	http://dbpedia.org/resource/Postsingular
0765317958	Burned	http://dbpedia.org/resource/Burned_(Cast_novel)
0765317958	Burned	http://dbpedia.org/resource/Burned_(Hopkins_novel)
0765318407	Fathom	http://dbpedia.org/resource/Fathom_(comics)
076531777X	Singularity's.*Ring	http://dbpedia.org/resource/Singularity's_Ring
0765319209	Sly.*Mongoose	http://dbpedia.org/resource/Sly_Mongoose
0765320045	Hidden.*Empire	http://dbpedia.org/resource/Hidden_Empire
076531827X	Jumper\:.*Griffin's.*Story	http://dbpedia.org/resource/Jumper:_Griffin's_Story_(novel)
0765317710	Agent.*to.*the.*Stars	http://dbpedia.org/resource/Agent_to_the_Stars
0765320460	Liberation\:.*Being.*the.*Adventures.*of.*the.*Slick.*Six.*After.*the.*Collapse.*of.*the.*United.*States.*of.*America	http://dbpedia.org/resource/Liberation:_Being_the_Adventures_of_the_Slick_Six_After_the_Collapse_of_the_United_States_of_America
0765320487	Warriors	http://dbpedia.org/resource/Warriors_(anthology)
0765320487	Warriors	http://dbpedia.org/resource/Warriors_(novel_series)
0765318997	The.*Unincorporated.*Man	http://dbpedia.org/resource/The_Unincorporated_Man
076531911X	Dark.*Harvest	http://dbpedia.org/resource/Dark_Harvest_(novel)
0765319020	The.*Cheater	http://dbpedia.org/resource/The_Nine_Bears
0765320088	Frozen.*Fire	http://dbpedia.org/resource/Frozen_Fire_(novel)
0765321726	Billy.*Moon	http://dbpedia.org/resource/Billy_Liar_on_the_Moon
0765322056	Destroyer.*of.*Worlds	http://dbpedia.org/resource/Destroyer_of_Worlds_(novel)
076532153X	Among.*Others	http://dbpedia.org/resource/Among_Others
0765322536	Critical.*Mass	http://dbpedia.org/resource/Critical_Mass_(book)
0765322536	Critical.*Mass	http://dbpedia.org/resource/Critical_Mass_(Arthur_C._Clarke_short_story)
0765321548	How.*Firm.*a.*Foundation	http://dbpedia.org/resource/How_Firm_a_Foundation_(novel)
0765322471	I.*Am.*Not.*a.*Serial.*Killer	http://dbpedia.org/resource/I_Am_Not_a_Serial_Killer
0765322129	The.*Domino.*Pattern	http://dbpedia.org/resource/Quadrail_series
0765323176	Lady.*Lazarus	http://dbpedia.org/resource/Lady_Lazarus_(novel)
0765324334	Twilight.*Zone\:.*19.*Original.*Stories.*on.*the.*50th.*Anniversary	http://dbpedia.org/resource/Twilight_Zone:_19_Original_Stories_on_the_50th_Anniversary
0765324849	BioShock\:.*Rapture	http://dbpedia.org/resource/BioShock:_Rapture
0765324091	Dragon.*Age\:.*The.*Calling	http://dbpedia.org/resource/Dragon_Age:_The_Calling
0765324083	Dragon.*Age\:.*The.*Stolen.*Throne	http://dbpedia.org/resource/Dragon_Age:_The_Stolen_Throne
0765325381	Talking.*to.*the.*Dead	http://dbpedia.org/resource/Talking_to_the_Dead_(novel)
0765325128	Dimiter	http://dbpedia.org/resource/Dimiter
0765327384	Gridlock	http://dbpedia.org/resource/Gridlock_(novel)
0765326272	Pariah	http://dbpedia.org/resource/Pariah_(novel)
0765325780	Dreadnought	http://dbpedia.org/resource/Dreadnought_(book)
0765327716	Border.*War	http://dbpedia.org/resource/Israel's_Border_Wars_1949–1956
0765328143	Under.*Fire	http://dbpedia.org/resource/Under_Fire_(Barbusse_novel)
0765328143	Under.*Fire	http://dbpedia.org/resource/Under_Fire_(Blackwood_novel)
0765328143	Under.*Fire	http://dbpedia.org/resource/Under_Fire_(Henri_Barbusse_novel)
0765327872	Awakenings	http://dbpedia.org/resource/Awakenings_(book)
0765326809	The.*Officers'.*Club	http://dbpedia.org/resource/The_Junior_Officers'_Reading_Club
076532699X	The.*Goblin.*Emperor	http://dbpedia.org/resource/The_Goblin_Emperor
0765328542	Fuzzy.*Nation	http://dbpedia.org/resource/Fuzzy_Nation
076532993X	The.*Scar	http://dbpedia.org/resource/The_Scar
0765329646	Dark.*Companion	http://dbpedia.org/resource/Dark_Companions
0765329085	Pirate.*Cinema	http://dbpedia.org/resource/Pirate_Cinema_(novel)
0765328526	The.*Thirteen.*Hallows	http://dbpedia.org/resource/The_Thirteen_Hallows
0765329123	Lost.*Everything	http://dbpedia.org/resource/Lost_Everything
0765330377	Silver	http://dbpedia.org/resource/Silver_(Andrew_Motion_novel)
0765330377	Silver	http://dbpedia.org/resource/Silver_(Motion_novel)
0765328968	Ash	http://dbpedia.org/resource/Ash_(Lo_novel)
076533206X	Dangerous.*Women	http://dbpedia.org/resource/Dangerous_Women_(anthology)
0765332469	Revelations	http://dbpedia.org/resource/Revelations_(Alvin_Ailey)
0765332310	The.*Sea.*Witch	http://dbpedia.org/resource/The_Season_of_the_Witch
0765332248	The.*Navigator	http://dbpedia.org/resource/The_Navigator_(Cussler_novel)
0765332248	The.*Navigator	http://dbpedia.org/resource/The_Navigator_(McNamee_novel)
0765332248	The.*Navigator	http://dbpedia.org/resource/The_Navigator_(Pocalyko_novel)
0765332248	The.*Navigator	http://dbpedia.org/resource/The_Navigator_(1801_guide_book)
0765332892	Terror.*Red	http://dbpedia.org/resource/Terrorist_Recognition_Handbook
0765333600	The.*Weird\:.*A.*Compendium.*of.*Strange.*and.*Dark.*Stories	http://dbpedia.org/resource/The_Weird
0765333147	Sea.*Change	http://dbpedia.org/resource/Sea_Change_(Powlik_novel)
0765333147	Sea.*Change	http://dbpedia.org/resource/Sea_Change_(Armstrong_novel)
0765333147	Sea.*Change	http://dbpedia.org/resource/Sea_Change_(Parker_novel)
0765335956	The.*Land.*Across	http://dbpedia.org/resource/The_Land_Across
0765335263	Midnight	http://dbpedia.org/resource/Midnight_(Hunter_novel)
0765335263	Midnight	http://dbpedia.org/resource/Midnight_(Koontz_novel)
0765335263	Midnight	http://dbpedia.org/resource/Midnight_(Wilson_novel)
0765334690	Solstice	http://dbpedia.org/resource/Solstice_Wood
076534243X	The.*Dark.*Side.*of.*Nowhere	http://dbpedia.org/resource/The_Dark_Side_of_Nowhere
0765350629	Conan.*The.*Defender	http://dbpedia.org/resource/Conan_the_Defender
076535084X	Pandemic	http://dbpedia.org/resource/Pandemic_(Cook_novel)
076535084X	Pandemic	http://dbpedia.org/resource/Pandemic_(Sigler_novel)
0765348969	Shotgun	http://dbpedia.org/resource/Shotgun_(novel)
076535439X	Resistance	http://dbpedia.org/resource/Resistance_(Star_Trek)
076535439X	Resistance	http://dbpedia.org/resource/Resistance_(Owen_Sheers_novel)
076535439X	Resistance	http://dbpedia.org/resource/Resistance_(Sheers_novel)
0765356678	Kiss.*Me.*Deadly	http://dbpedia.org/resource/Kiss_Me,_Deadly
0765360268	Warriors.*1	http://dbpedia.org/resource/Shadow_Warriors_(1996_book)
0765359499	Fallen	http://dbpedia.org/resource/Fallen_(George_novel)
0765359499	Fallen	http://dbpedia.org/resource/Fallen_(Kate_novel)
0765359499	Fallen	http://dbpedia.org/resource/Fallen_(Slaughter_novel)
0765365472	Game.*Over	http://dbpedia.org/resource/Game_Over_(book)
0765365472	Game.*Over	http://dbpedia.org/resource/Game_Over_(Sheff_book)
0765362929	Black.*Wind	http://dbpedia.org/resource/Black_Wind_(Cussler_novel)
0765365057	Wishful.*Thinking	http://dbpedia.org/resource/Wishful_Thinking_(book)
0765357208	Betrayed	http://dbpedia.org/resource/Betrayed_(Cast_novel)
0765357208	Betrayed	http://dbpedia.org/resource/Betrayed_(House_of_Night_novel)
0765367017	The.*Rising.*of.*the.*Moon	http://dbpedia.org/resource/The_Rising_of_the_Moon_(album)
076536302X	The.*Loch	http://dbpedia.org/resource/The_Loch
